file,start_sample,t_start_sec,label,band_0_4,band_4_8,band_12_20,band_20_40,band_40_80,g_rms,g_max,jerk_rms,jerk_max,ax_last,ay_last,az_last
session_mix_1.csv,2816,2.816,1,7.683356454491417,17.563374046886082,13.42217933445614,38.02174473499715,16.348156055518125,1.049325372203635,1.6078086007741017,69.58357106765038,596.3056983448967,0.191650390625,-0.276611328125,1.2568359375
session_mix_1.csv,3072,3.072,1,3.888858834425347,7.921146362675126,15.865925368763639,12.989611671222143,8.077569856969998,1.0473794892530859,1.6078086007741017,52.63094143497169,596.3056983448967,0.1259765625,-0.291748046875,0.955810546875
session_mix_1.csv,3328,3.328,0,0.7146030849580081,1.0772802778794006,0.9750611057452266,3.8391378416943573,1.718814453162331,1.0276726852908449,1.2607951843800291,10.895298639201327,118.9649800907313,0.112548828125,-0.22607421875,0.996826171875
session_mix_1.csv,3584,3.584,0,0.13832447580381285,0.15150386001671154,0.6099705352224501,1.2565754695455265,0.7214141414165064,1.0236385699968018,1.0623315509331932,5.689465608723294,38.01212528073994,0.104248046875,-0.235595703125,0.978759765625
session_mix_1.csv,3840,3.84,0,0.33257799664540355,0.32340054577565086,0.8176729314729602,1.2232441524106688,0.3149953913585457,1.0241344268431434,1.044561220479499,4.398867467647022,22.56133760382051,0.09912109375,-0.20654296875,1.000732421875
session_mix_1.csv,4096,4.096,0,0.23471334389200793,0.5375248769134008,0.6568147341745941,0.7380055940792912,0.3728996714126223,1.0233035181884207,1.044561220479499,4.4221708784152485,34.63252056296873,0.11328125,-0.14306640625,0.97216796875
session_mix_1.csv,4352,4.352,0,0.5281940642771847,0.589112148409557,0.6376964911565504,1.3468481719510872,0.9070395617485529,1.0223146035460797,1.0525488185660477,5.569400848144853,41.930881736498726,0.099609375,-0.192138671875,1.0068359375
session_mix_1.csv,4608,4.608,0,0.3301948758694813,0.7132954766778444,0.8936519732141769,1.5047924654163116,0.6572170536551605,1.0242670918473644,1.1048251593688265,6.898973869385611,58.17525217269459,0.0869140625,-0.12353515625,1.01416015625
session_mix_1.csv,4864,4.864,0,0.9654060218920385,2.102816391689457,2.689164866754253,2.831049858477388,0.803353160641415,1.0228293061816962,1.1048251593688265,7.740648420972183,58.17525217269459,0.044677734375,-0.202880859375,0.99755859375
session_mix_1.csv,5120,5.12,0,0.3663196930463392,0.63717104697311,1.493820794545585,3.465178453478857,2.289760309994633,1.0207640574863692,1.0965810648188339,9.143401635219917,103.3347514860824,-0.007080078125,-0.095947265625,1.0048828125
session_mix_1.csv,5376,5.376,0,0.41507906484434565,0.6591282105894519,2.5793055620037784,3.415107393535249,1.684124578321713,1.0211009934481463,1.1125953301293516,12.19282715046947,115.74362612132627,-0.1396484375,0.232177734375,1.0791015625
session_mix_1.csv,5632,5.632,0,1.7570537758096985,1.1015440183596301,7.75373263268697,3.8610237852147473,2.071243780404906,1.0234750534790804,1.146402541299254,13.315105492354816,115.74362612132627,0.035400390625,0.085205078125,1.0869140625
session_mix_1.csv,5888,5.888,0,2.538565392230574,4.4978463847785175,3.426354669729187,7.531355629046226,2.5112093476381494,1.0189675462340575,1.146402541299254,13.309218888305182,138.2509458230048,0.07080078125,0.00390625,1.063720703125
session_mix_1.csv,6144,6.144,0,1.553644033129652,1.5847767654218516,4.562203422833918,4.442298064379292,1.2602296006224447,1.0189210281723888,1.112739832882873,13.114681297399333,138.2509458230048,0.013427734375,0.03662109375,0.97607421875
session_mix_1.csv,6400,6.4,1,2.606796862755682,2.9024754542850397,5.322619571271809,4.038823382728163,1.8657904819676407,1.0375247070810636,3.106031959372338,129.90731578429063,2148.6436269034843,-0.12548828125,0.352783203125,1.144287109375
session_mix_1.csv,6656,6.656,1,6.0005095140175255,9.209493303827184,14.948120496505442,17.78432124519471,9.458607394384314,1.0367021878210632,3.106031959372338,138.0784346427949,2148.6436269034843,-0.2490234375,-0.078369140625,1.427490234375
session_mix_1.csv,6912,6.912,1,12.967090074485148,21.668649661084178,57.83528380016771,56.2052110859699,20.296886244573614,1.0506672463318465,1.8194808861267604,98.25324461431792,1173.4265747603542,-0.242919921875,0.0986328125,1.495361328125
session_mix_1.csv,7168,7.168,1,12.0181049493345,12.414034234900813,77.22960150728366,19.939280484630384,16.963455247250728,1.1042683773142796,1.8194808861267604,106.52014070815584,1173.4265747603542,-0.221923828125,-0.0712890625,1.386474609375
session_mix_1.csv,7424,7.424,1,10.984677221864166,16.51691015878253,40.04045518961075,22.873246476918855,16.552284980124185,1.0791873143719826,1.610597349972394,73.49478505737734,761.2127602863019,0.105224609375,0.091796875,0.4873046875
session_mix_1.csv,7680,7.68,0,1.3490488166330268,12.071963650750591,65.8812939788588,8.943118644405368,9.057371439113943,1.0392074459775036,1.5570926560362799,55.646438932795505,455.6195502808389,-0.0830078125,-0.012939453125,1.005615234375
session_mix_1.csv,7936,7.936,0,2.3467459456863033,2.704902199465295,17.00925505167214,5.322136104555418,3.558146755742269,1.041374785419869,1.5570926560362799,49.06761884572614,455.6195502808389,0.002685546875,0.063720703125,0.9287109375
session_mix_1.csv,8192,8.192,0,3.54097119154731,5.026532196060261,12.599549528497457,5.007518289098978,3.528713616120152,1.0293187954208936,1.195442068021344,35.56351523350318,251.05297682253814,-0.035888671875,-0.030517578125,1.072998046875
session_mix_1.csv,8448,8.448,0,3.949138486786184,5.064013404047032,7.744254039876421,3.5425039962243194,2.2476254020443474,1.0223489855365215,1.195442068021344,24.48765405755417,251.05297682253814,0.034912109375,0.141357421875,0.96923828125
session_mix_1.csv,8704,8.704,0,7.352758073365214,8.802189220447703,4.428588223647032,8.135755570602079,2.8556728397054716,1.0233470892397143,1.1668480692341945,16.13838934009416,115.53478137574136,0.015380859375,0.117919921875,1.010986328125
session_mix_1.csv,8960,8.96,0,3.404675387772858,3.135273216924575,4.961106772813675,4.364981106713379,2.293369110756412,1.0266329966014873,1.1153223701140786,16.01420319491779,117.70850185228599,0.0263671875,0.36328125,0.96484375
session_mix_1.csv,9216,9.216,0,3.9908132687555318,5.00430850743639,4.072781731043515,4.476724727583524,2.501235150491775,1.0167819105587563,1.0961111740282645,10.57295652243526,117.70850185228599,-0.0595703125,0.31982421875,1.029541015625
session_mix_1.csv,9472,9.472,1,10.888627583077373,13.706805085788721,8.210402999720296,4.660423734618445,2.3193357993511863,1.0909660975868836,2.027167590063959,35.13650099574843,474.7455214936888,-1.01513671875,0.435791015625,0.666015625
session_mix_1.csv,9728,9.728,1,43.6155086485971,52.492042743856544,6.2745423088791705,20.264622177383284,9.526920190430886,1.1038182824137475,2.027167590063959,38.87995729882296,474.7455214936888,-0.926513671875,0.2197265625,-0.215087890625
session_mix_1.csv,9984,9.984,1,72.17593970354515,66.8085702127308,48.30384372418366,38.10239260014926,24.907629750721153,1.2944513414677892,3.372759578731101,93.06689302721986,1387.3567600545284,0.285888671875,0.822021484375,-0.440185546875
session_mix_1.csv,10240,10.24,1,29.842020205210346,41.066613974817415,24.85668752738861,30.926997168930843,14.914689726200132,1.2811537892211116,3.372759578731101,92.50974978964408,1387.3567600545284,0.05810546875,0.5,0.8251953125
session_mix_1.csv,10496,10.496,0,6.1851874587445375,13.113379384635154,17.45497463779195,19.506258374309635,6.235002252016746,1.0079327285655528,1.399085890843037,51.64903844306641,489.28875833787765,-0.7109375,0.73974609375,0.852783203125
session_mix_1.csv,10752,10.752,1,15.310095741978875,14.802493061456724,43.5150049669356,18.330131868106253,10.836034575825352,1.1747559652170283,3.0490338722222967,76.01188957094584,1064.382638296958,-1.48095703125,1.114013671875,2.02880859375
session_mix_1.csv,11008,11.008,1,156.72977718056995,74.75720451672657,96.93281547097936,74.83278103561332,40.992174249817815,1.5499491919802995,4.432898123192884,210.83685118109622,3248.1460274279116,-0.033935546875,0.12548828125,-1.10205078125
session_mix_1.csv,11264,11.264,1,44.86143235999081,28.97818373744253,16.56065921519134,33.129208656551,18.387138644592824,1.436856113362045,4.432898123192884,203.10381385414817,3248.1460274279116,-0.028076171875,0.04931640625,-1.156005859375
session_mix_1.csv,11520,11.52,1,131.54218665690428,100.0510574198479,78.54488585976064,32.5461715381475,17.527053464521142,1.4811571078743546,4.012857812156713,76.18283653921677,1232.2756954363895,-0.279541015625,0.251953125,0.943115234375
session_mix_1.csv,11776,11.776,1,58.76340404259444,20.3581808165014,41.83977059754751,35.57656209651462,11.727931371540409,1.4835279848341458,4.012857812156713,84.59709803645943,1232.2756954363895,-0.14892578125,0.0458984375,0.96923828125
session_mix_1.csv,12032,12.032,0,4.722920795049717,4.566436513046509,6.662483337612722,17.67370242720996,5.223140483662809,1.03172115869346,1.3593529666561959,39.09921940866908,487.69048559508377,-0.14892578125,0.059326171875,0.990966796875
session_mix_1.csv,12288,12.288,0,2.009138277130973,1.6514606695047136,2.9812577985613733,5.056383192083033,2.2039208365962826,1.0195409188095272,1.1143418463430195,10.598960119549204,115.41126355851716,-0.15576171875,0.03857421875,0.986083984375
session_mix_1.csv,12544,12.544,0,0.2529669685934443,0.7244742360765927,1.4941359574816804,4.01922284192737,1.410733842182374,1.0166151772891954,1.0796482824332834,8.095762070907934,107.15369186950751,-0.158447265625,0.05224609375,1.003173828125
session_mix_1.csv,12800,12.8,0,0.9626723134636891,0.638023030315767,1.6628788485078345,1.704566291597011,0.9660331355112275,1.0187033669783108,1.060842314819728,5.769994666423642,44.54512455362725,-0.173828125,0.064453125,1.018310546875
session_mix_1.csv,13056,13.056,0,1.0789582350628233,1.6429489283880827,0.909753781530884,1.7922429084654738,0.6497584385394822,1.0176736155691806,1.0542200253417997,5.916406218054407,39.09050575289563,-0.186279296875,0.06689453125,0.96728515625
session_mix_1.csv,13312,13.312,0,0.542962726943965,0.4075875193019193,2.3378709553508337,2.365498495774444,0.9345585814158313,1.0184789120909434,1.0853078924334452,6.704885009808956,40.93231911743589,-0.2021484375,0.069091796875,1.0263671875
session_mix_1.csv,13568,13.568,0,1.707800645839045,3.1824469735053142,2.9280168303059386,4.273122140922152,1.9375274212408653,1.0137275027527575,1.1258604414947204,11.054923717763803,106.18830589701767,-0.229248046875,0.135009765625,1.009765625
session_mix_1.csv,13824,13.824,0,3.3792433891429514,5.615960385860304,10.44259548171871,10.311021248873091,3.4666641146837422,1.0114754075561216,1.1979208517692548,15.195852087395748,119.68915102071898,-0.132568359375,0.321044921875,0.992431640625
session_mix_1.csv,14080,14.08,0,3.5892713026137697,1.8952595164454962,3.8768022010544954,7.035567179873737,2.2671840467820403,1.0105357764436043,1.1979208517692548,16.021163923723623,141.91624172247907,-0.095703125,0.32373046875,0.888916015625
session_mix_1.csv,14336,14.336,0,5.187659561875278,9.477882015333696,4.946799800109998,6.3543933315224885,2.638228531195864,1.0005585813678042,1.1236350202878562,18.290874907838603,235.46227375879346,-0.221923828125,0.111328125,0.99658203125
session_mix_1.csv,14592,14.592,0,4.037614298488543,5.619081179348152,4.828981844303001,11.755338084663382,3.7379902986700158,1.0106926626013866,1.1236350202878562,17.310304591892002,235.46227375879346,-0.21728515625,0.031982421875,0.947998046875
session_mix_1.csv,14848,14.848,0,2.0103725292815033,0.7655254493291033,3.081223859582588,6.269479828275773,1.8020975777175825,1.0247298218586536,1.1217002690077802,11.846904757667165,121.79429505204942,-0.220458984375,0.020751953125,1.0234375
session_mix_1.csv,15104,15.104,1,173.2639961487096,83.13996939866422,35.0927565058654,19.462001566040286,11.81285815623154,2.07861239105857,6.132139307480171,165.15329760705936,3155.6635230994625,0.12744140625,-0.142578125,-0.526611328125
session_mix_1.csv,15360,15.36,1,226.112665392829,135.94694653731406,152.48465231875016,58.53489593989185,42.5169075634691,2.2050998836764513,6.132139307480171,188.96068018797544,3155.6635230994625,-0.260498046875,0.2646484375,0.912353515625
session_mix_1.csv,15616,15.616,1,62.628002033534855,46.77269417081325,29.22102472317978,40.649215821450525,19.190404592957787,1.252996658009366,3.1819374316026443,92.66411336330479,1164.4980720128713,-0.23095703125,0.242431640625,0.926025390625
session_mix_1.csv,15872,15.872,0,2.3532518611285127,1.1033447844879671,2.72205830173824,3.5237439916798934,1.9656967111914119,1.0085943485694258,1.1337337562549779,11.477059160231919,91.08690231244532,-0.244384765625,0.2373046875,0.958251953125
session_mix_1.csv,16128,16.128,0,1.3686249475944314,0.9386285186783541,1.039081890194742,1.7839900952566772,0.9288751424919485,1.0160679873554843,1.113015019222075,6.898037500543829,59.42973516335292,-0.22998046875,0.224365234375,0.973876953125
session_mix_1.csv,16384,16.384,0,2.985416125155138,1.9353598976412467,3.211579634201377,7.156442260197402,2.8439793120655814,1.0126301708624463,1.1615508203789047,13.571833543998471,121.86538333226449,-0.193115234375,0.239013671875,0.895263671875
session_mix_1.csv,16640,16.64,0,4.966059803826208,7.017269305633427,6.122587681896757,10.67270103326642,4.032153190775447,1.021117829734898,1.577459591621558,38.407405785344096,499.5674710554163,-0.124267578125,0.67724609375,0.454345703125
session_mix_1.csv,16896,16.896,1,11.671076986150242,13.496422833931124,24.21759553748529,29.50511326563968,15.063230623355118,1.0546822412015358,1.7453995248379743,66.85396925283398,1097.0258758315122,-0.24169921875,0.904296875,0.711669921875
session_mix_1.csv,17152,17.152,1,6.888787115329214,16.703972429725024,26.054714165733927,31.783192843206603,22.866882489336422,1.0524252182030653,1.7453995248379743,74.96283947331739,1097.0258758315122,-0.48779296875,-0.280517578125,0.866455078125
session_mix_1.csv,17408,17.408,0,2.80016335781353,2.901367462197422,9.066733297410469,18.902405711456616,14.189751258322573,1.0215926971654568,1.46394589182656,52.878525387384855,393.21387022970333,-0.397705078125,-0.832763671875,0.369384765625
session_mix_1.csv,17664,17.664,1,5.223779625914699,4.633012781919539,10.47851031810305,17.7796088291526,10.674697576034848,1.0250801174301123,1.7038659050322116,56.64676273037171,445.94411477173435,-0.311767578125,0.517578125,0.80908203125
session_mix_1.csv,17920,17.92,1,6.459623889579024,3.1427293441786017,9.93405062656544,15.739910776435833,12.642094796853698,1.035725184800012,1.7038659050322116,74.64394850204873,445.94411477173435,-0.397216796875,-0.45703125,0.751708984375
session_mix_1.csv,18176,18.176,1,13.027788523027883,18.64807812395998,26.94755236461772,38.65279586115758,32.580718055550506,1.0626607497842793,2.6437995946574633,108.61259270869589,2051.6971691277845,-0.4052734375,-0.75390625,0.5693359375
session_mix_1.csv,18432,18.432,1,4.281540170949476,1.8944894933588112,4.350279747585576,8.188997693666927,7.151292818787265,1.053645377532519,2.6437995946574633,95.98265273858381,2051.6971691277845,-0.259033203125,0.1435546875,0.937255859375
session_mix_1.csv,18688,18.688,0,0.9585403784490798,0.7040649490105252,1.7097889011658294,3.8392379498008067,2.799325722796811,1.0165058302419059,1.129994801450266,12.69576042241408,93.99822407814173,-0.259765625,-0.13671875,0.986328125
session_mix_1.csv,18944,18.944,0,0.48524659765327993,1.4711119833951802,1.020053189909913,1.4049778299157258,1.4553542012048417,1.017350553616118,1.0579534191665338,8.08636969939625,93.99822407814173,-0.260498046875,-0.15478515625,1.0029296875
session_mix_1.csv,19200,19.2,0,1.648777261473647,2.9368573550791903,2.139376704610042,2.5370085416333086,3.297682097127466,1.022631807974103,1.2240843065514078,18.060144766672135,250.02189094563076,-0.13427734375,-0.06396484375,0.97119140625
session_mix_1.csv,19456,19.456,0,1.7328281705079154,2.32235352832641,3.4703982930215376,4.982438129558173,9.169051454727084,1.0206795030683367,1.2240843065514078,18.878632444793375,250.02189094563076,-0.1513671875,-0.029541015625,0.9931640625
session_mix_1.csv,19712,19.712,0,1.201874913512426,2.1935488075530696,1.1136147573639272,2.10435159906613,2.105099116844344,1.0169000173192877,1.0689166078594006,8.093759315169603,51.30462711664063,-0.182373046875,-0.090087890625,0.968994140625
session_mix_1.csv,19968,19.968,0,1.0314920979232642,0.9119636520176856,1.0935292147049016,1.4960525489753893,2.1075464715325065,1.0264456459912565,1.3028842776869531,17.54173976844396,285.18931156679275,-0.119140625,-0.171142578125,1.013671875
session_mix_1.csv,20224,20.224,0,2.2942455220856783,2.0810061036888547,2.9956222160754433,6.746334923851301,9.371070718077474,1.0241733337841104,1.3028842776869531,17.71714406807095,285.18931156679275,-0.080078125,-0.18359375,1.0029296875
session_mix_1.csv,20480,20.48,0,0.49440771036436926,0.856937421737641,1.0420563109440357,1.9745474469187094,2.363179545736372,1.018196172985848,1.1355027186597617,14.824370078959776,177.2729325629382,-0.10693359375,0.0009765625,0.99853515625
session_mix_1.csv,20736,20.736,0,0.2966020469227353,0.4971384134594593,0.9281805777348434,1.9394404512801273,3.2927971164507936,1.0206943091726421,1.1355027186597617,15.79398917527909,177.2729325629382,-0.11669921875,-0.02685546875,1.004638671875
session_mix_1.csv,20992,20.992,0,0.8107288980306449,0.8230681741980497,0.439716434309622,1.7315787713309816,1.2052791467739536,1.0192492137077556,1.0755213659745468,8.965789947983474,73.54921725292974,-0.122314453125,-0.04931640625,0.986328125
session_mix_1.csv,21248,21.248,0,0.7883541473366864,0.5806234563825928,0.9216983128989624,1.7834375385028105,1.8068145307010344,1.0178802229652963,1.0639007535050982,7.213278464682768,36.25468705120127,-0.14501953125,-0.14990234375,1.021240234375
session_mix_1.csv,21504,21.504,0,0.705390002054268,1.4971906899723015,0.7107244796885966,1.702484442676093,1.398442718926186,1.0193029206585766,1.0593725626419521,6.846148701953824,36.25468705120127,-0.134521484375,-0.108154296875,1.0009765625
session_mix_1.csv,21760,21.76,0,0.8324251225007512,1.2979685794195581,0.7650102688254833,1.8769304929980999,1.1677593381485316,1.0195695481766636,1.0664170652407015,6.6319585338841005,53.49448065712603,-0.145751953125,-0.099609375,1.0029296875
session_mix_1.csv,22016,22.016,0,0.40300971790879586,1.506175084648266,1.4355719061345518,1.4155208485155584,2.210996617761783,1.0195207990370139,1.080123541706603,8.348727752324068,53.49448065712603,-0.12255859375,-0.09130859375,0.99755859375
session_mix_1.csv,22272,22.272,0,1.2879509787953718,1.2962178846161305,1.4988761193068212,2.2713964342925275,2.642645441233811,1.0191353199489188,1.080123541706603,11.165321189866276,53.25325147317594,-0.11474609375,-0.081787109375,1.006103515625
session_mix_1.csv,22528,22.528,0,0.8029312781515556,1.459255234628281,1.7846460863349698,1.8315988499720448,3.533586445897812,1.018779342918903,1.069291010222019,13.077750059670212,76.12086596340006,-0.11572265625,-0.0244140625,0.995849609375
session_mix_1.csv,22784,22.784,0,0.5019742925632726,1.3196596907596414,2.1492841225784947,1.5129885174838913,2.5036887266862426,1.0203567125512956,1.0658003095134243,11.602556121226982,76.12086596340006,-0.1298828125,-0.03125,0.980224609375
session_mix_1.csv,23040,23.04,0,0.9888530534386155,1.925928837324634,1.0427093550209208,1.7913344361268366,3.0754514914101057,1.0211940290858408,1.0723256023149246,11.518407171494204,80.41449841283621,-0.145263671875,-0.062744140625,0.961669921875
session_mix_1.csv,23296,23.296,0,0.5248980385805222,1.033653108028217,1.9161807427207995,2.335332240608272,2.0671974645984426,1.020651211086292,1.0723256023149246,11.27193235802511,80.41449841283621,-0.15185546875,-0.009033203125,0.9873046875
session_mix_2.csv,0,0.0,0,0.14127070196250927,0.059904107804986576,0.12207363535987054,0.15394589676549855,0.32626131528369157,1.0162386927392235,1.0306654920887968,3.7723155977690195,17.324964552059452,-0.254638671875,-0.024658203125,0.98583984375
session_mix_2.csv,256,0.256,0,0.055226369424592595,0.16233758387293665,0.08161479193420225,0.23800807535503507,0.29971442960546374,1.0162618727559767,1.0341169213978063,3.9847936001048874,21.890834042046947,-0.247802734375,-0.0244140625,0.988037109375
session_mix_2.csv,512,0.512,0,0.10542884716276184,0.08681383054301725,0.09103378606473186,0.20766223688887966,0.3446771707902098,1.015686630593618,1.0341169213978063,4.0124248721425575,21.890834042046947,-0.251953125,-0.024169921875,0.98388671875
session_mix_2.csv,768,0.768,0,0.14136645928773228,0.09153961230897377,0.11050557736788792,0.14958428810366,0.24847087943403384,1.0157666991264644,1.0251442458838533,3.623614108658553,14.142265122635056,-0.25341796875,-0.026611328125,0.98583984375
session_mix_2.csv,1024,1.024,0,0.06501361008456187,0.05904020538128674,0.10997634575548625,0.2189475031657245,0.21604990197359053,1.0163398738182805,1.0252765701076916,3.7412623918564947,11.496098210296957,-0.255126953125,-0.02587890625,0.986083984375
session_mix_2.csv,1280,1.28,0,0.08708556376407062,0.09971177149353103,0.17986189595571078,0.2204562025864601,0.2670225363529388,1.0164522591927592,1.0259062133815084,3.7470715871374045,11.112005590752982,-0.25390625,-0.0224609375,0.979736328125
session_mix_2.csv,1536,1.536,0,0.9807054385359606,0.6353626075029459,1.2080254053129922,0.956222552597272,1.138268401064942,1.0192905298050008,1.2114796563084462,23.32816739576969,241.32803069836194,-0.253173828125,-0.000732421875,0.7734375
session_mix_2.csv,1792,1.792,0,2.7603895732741472,8.619781354724594,7.319865602673289,7.070520631636531,3.946875027625761,1.0088621170889922,1.2114796563084462,25.240849301629137,241.32803069836194,-0.12939453125,0.098388671875,0.956787109375
session_mix_2.csv,2048,2.048,0,3.4528048515580947,3.9837452153396162,7.185414010888029,10.308610119274453,3.0560081225012943,1.0080008825683127,1.2035712863490273,17.89039512260215,180.60645844148215,-0.221435546875,0.11328125,1.101318359375
session_mix_2.csv,2304,2.304,0,3.419245345099422,3.433095501379679,6.848210158055305,10.083335442473768,2.64295869073839,1.0160391292205424,1.2035712863490273,16.241863750863946,180.60645844148215,-0.191162109375,0.14501953125,1.00927734375
session_mix_2.csv,2560,2.56,0,1.2986161122344835,1.3574113966609718,1.37928811664084,4.318296594365385,1.4307111436662705,1.0145241498435231,1.1310350087343974,7.782752536740357,61.798870302080644,-0.180908203125,0.108642578125,0.98046875
session_mix_2.csv,2816,2.816,0,0.60425964703587,0.9019814782928345,1.155932431692656,2.671901125217277,0.9188780576532699,1.0165122364634454,1.0532343991561837,5.953368650255235,38.792326616880366,-0.171875,0.168212890625,0.99072265625
session_mix_2.csv,3072,3.072,0,1.835705317606979,0.8194780018537805,2.845527821099711,2.244892355974992,1.2108363248171286,1.0187969955626222,1.0947989746972586,10.598644562255284,118.01004936083837,-0.09033203125,0.186279296875,1.017822265625
session_mix_2.csv,3328,3.328,0,2.6559686138549057,1.5956624321418031,4.395072968119,6.4350982836631285,2.910845384056247,1.0275327076758018,1.3230383459086013,16.954428798438126,213.12079229800818,-0.115966796875,0.338623046875,1.02783203125
session_mix_2.csv,3584,3.584,0,3.311983183109078,6.005746787442028,6.404491066191718,16.008790485206163,4.096285283547126,1.0276532689919395,1.3230383459086013,22.067709039556732,213.12079229800818,-0.286376953125,0.16357421875,1.21484375
session_mix_2.csv,3840,3.84,0,8.93127579443283,10.770863510303647,9.278811510432721,10.107226798299047,5.507718717024249,1.0274889183575318,1.2588143712378301,24.953839771844052,238.99634344447017,-0.138916015625,0.625732421875,0.900634765625
session_mix_2.csv,4096,4.096,0,4.29650564205813,3.9859655529658125,6.285393036004703,13.488665384957027,5.7455813150975175,1.0285747754149244,1.2576190728678331,22.287325344892874,238.99634344447017,-0.28125,0.135498046875,1.07080078125
session_mix_2.csv,4352,4.352,0,8.015656866675812,12.146093954355187,6.165434862569239,11.31538326305073,4.653201250958964,1.0506242333192868,1.416979336828197,37.26831740650467,542.5864449681495,-0.214599609375,0.218994140625,0.97412109375
session_mix_2.csv,4608,4.608,0,15.765456203889142,14.508494563659795,12.383388483857972,20.067571789692206,11.412233389711679,1.0344758902974274,1.416979336828197,37.98931316438994,542.5864449681495,-0.41015625,0.07177734375,0.906005859375
session_mix_2.csv,4864,4.864,0,4.642968221231447,2.4744922711175388,5.283079723272766,8.377805345800477,4.12248988365855,1.0165546336665423,1.330021525115595,23.136726357117155,263.7305418670908,-0.325927734375,0.08544921875,0.924072265625
session_mix_2.csv,5120,5.12,0,9.059528542192078,3.8460063893429233,13.853980762956581,19.993940125406134,6.587304621664502,1.0186598644947173,1.330021525115595,29.40972028005387,360.00330034212004,0.142578125,0.216552734375,0.923583984375
session_mix_2.csv,5376,5.376,0,8.533719603211832,7.213631634131822,17.983793195186323,14.314334569917284,6.991137885707114,1.0326202876854558,1.3234814867368445,34.78122236483884,472.47199287628183,-0.14208984375,0.228271484375,1.026611328125
session_mix_2.csv,5632,5.632,1,7.089776962806208,5.359407674157348,13.292137592849924,12.67870628303914,8.664679479698915,1.0492612982702298,1.8296621983812318,36.33380976706489,472.47199287628183,-0.3544921875,0.532958984375,1.43701171875
session_mix_2.csv,5888,5.888,1,3.534330412670501,14.073557528113145,17.080812510039188,28.34414527395137,20.651850891106005,1.0250625728747236,1.8296621983812318,48.26634423948562,424.7388524562787,-0.0927734375,-0.092041015625,1.0947265625
session_mix_2.csv,6144,6.144,0,3.77964665059245,4.376513597905435,3.6883051430763016,11.261024930868006,8.930813210630497,1.0306701812640224,1.5027372696850878,43.2185226722111,424.7388524562787,-0.003173828125,0.0595703125,1.041748046875
session_mix_2.csv,6400,6.4,0,3.6613831244303796,3.90384592386291,8.778294471920754,13.217495992279309,10.418841666016613,1.030409006491996,1.337946067830739,29.368716654414936,277.4948723253383,-0.094482421875,0.095458984375,0.957763671875
